"[T]", "'<p>'", "(p0 / |KaiC()|)", "(p1 / |KaiC()|)", "(p2 / |KaiC()|)", "(p3 / |KaiC()|)", "(p4 / |KaiC()|)", "(p5 / |KaiC()|)", "(p6 / |KaiC()|)"
21.7, 0.10075136612, 0.504098360656, 0.397540983607, 0.0881147540984, 0.0102459016393, 0., 0., 0.
21.8, 0.10075136612, 0.504098360656, 0.397540983607, 0.0881147540984, 0.0102459016393, 0., 0., 0.
21.9, 0.100409836066, 0.502049180328, 0.40368852459, 0.0840163934426, 0.0102459016393, 0., 0., 0.
22., 0.10075136612, 0.504098360656, 0.399590163934, 0.0840163934426, 0.0122950819672, 0., 0., 0.
22.1, 0.0987021857923, 0.514344262295, 0.387295081967, 0.0901639344262, 0.00819672131148, 0., 0., 0.
22.2, 0.0980191256831, 0.520491803279, 0.379098360656, 0.0922131147541, 0.00819672131148, 0., 0., 0.
22.3, 0.0987021857923, 0.520491803279, 0.375, 0.0963114754098, 0.00819672131148, 0., 0., 0.
22.4, 0.0980191256831, 0.522540983607, 0.372950819672, 0.0983606557377, 0.00614754098361, 0., 0., 0.
22.5, 0.0973360655738, 0.524590163934, 0.372950819672, 0.0963114754098, 0.00614754098361, 0., 0., 0.
22.6, 0.0969945355191, 0.52868852459, 0.366803278689, 0.0983606557377, 0.00614754098361, 0., 0., 0.
22.7, 0.0966530054645, 0.530737704918, 0.364754098361, 0.0983606557377, 0.00614754098361, 0., 0., 0.
22.8, 0.0966530054645, 0.526639344262, 0.372950819672, 0.094262295082, 0.00614754098361, 0., 0., 0.
22.9, 0.0963114754098, 0.530737704918, 0.366803278689, 0.0963114754098, 0.00614754098361, 0., 0., 0.
23., 0.0966530054645, 0.526639344262, 0.372950819672, 0.094262295082, 0.00614754098361, 0., 0., 0.
23.1, 0.0969945355191, 0.524590163934, 0.375, 0.094262295082, 0.00614754098361, 0., 0., 0.
23.2, 0.0969945355191, 0.526639344262, 0.368852459016, 0.100409836066, 0.00409836065574, 0., 0., 0.
23.3, 0.0969945355191, 0.52868852459, 0.366803278689, 0.0983606557377, 0.00614754098361, 0., 0., 0.
23.4, 0.0966530054645, 0.52868852459, 0.370901639344, 0.0922131147541, 0.00819672131148, 0., 0., 0.
23.5, 0.0949453551913, 0.532786885246, 0.372950819672, 0.0860655737705, 0.00819672131148, 0., 0., 0.
23.6, 0.093237704918, 0.543032786885, 0.362704918033, 0.0860655737705, 0.00819672131148, 0., 0., 0.
23.7, 0.0908469945355, 0.549180327869, 0.364754098361, 0.077868852459, 0.00819672131148, 0., 0., 0.
23.8, 0.0911885245902, 0.547131147541, 0.366803278689, 0.077868852459, 0.00819672131148, 0., 0., 0.
23.9, 0.0915300546448, 0.545081967213, 0.368852459016, 0.077868852459, 0.00819672131148, 0., 0., 0.
24., 0.0918715846995, 0.545081967213, 0.364754098361, 0.0840163934426, 0.00614754098361, 0., 0., 0.
24.1, 0.0911885245902, 0.549180327869, 0.360655737705, 0.0840163934426, 0.00614754098361, 0., 0., 0.
24.2, 0.0915300546448, 0.547131147541, 0.362704918033, 0.0840163934426, 0.00614754098361, 0., 0., 0.
24.3, 0.0918715846995, 0.549180327869, 0.358606557377, 0.0840163934426, 0.00819672131148, 0., 0., 0.
24.4, 0.0905054644809, 0.553278688525, 0.358606557377, 0.0799180327869, 0.00819672131148, 0., 0., 0.
24.5, 0.0894808743169, 0.553278688525, 0.364754098361, 0.0737704918033, 0.00819672131148, 0., 0., 0.
24.6, 0.0898224043716, 0.551229508197, 0.366803278689, 0.0737704918033, 0.00819672131148, 0., 0., 0.
24.7, 0.088456284153, 0.55737704918, 0.362704918033, 0.0717213114754, 0.00819672131148, 0., 0., 0.
24.8, 0.088456284153, 0.561475409836, 0.352459016393, 0.0799180327869, 0.00614754098361, 0., 0., 0.
24.9, 0.088456284153, 0.559426229508, 0.356557377049, 0.077868852459, 0.00614754098361, 0., 0., 0.
25., 0.0894808743169, 0.551229508197, 0.368852459016, 0.0717213114754, 0.00819672131148, 0., 0., 0.
25.1, 0.0922131147541, 0.536885245902, 0.381147540984, 0.0737704918033, 0.00819672131148, 0., 0., 0.
25.2, 0.0963114754098, 0.510245901639, 0.409836065574, 0.0717213114754, 0.00819672131148, 0., 0., 0.
25.3, 0.102800546448, 0.483606557377, 0.424180327869, 0.0840163934426, 0.00819672131148, 0., 0., 0.
25.4, 0.107240437158, 0.459016393443, 0.444672131148, 0.0901639344262, 0.00614754098361, 0., 0., 0.
25.5, 0.109631147541, 0.446721311475, 0.452868852459, 0.0963114754098, 0.00409836065574, 0., 0., 0.
25.6, 0.115095628415, 0.424180327869, 0.467213114754, 0.102459016393, 0.00614754098361, 0., 0., 0.
25.7, 0.122267759563, 0.387295081967, 0.497950819672, 0.108606557377, 0.00614754098361, 0., 0., 0.
25.8, 0.129781420765, 0.354508196721, 0.520491803279, 0.116803278689, 0.00819672131148, 0., 0., 0.
25.9, 0.136953551913, 0.327868852459, 0.530737704918, 0.133196721311, 0.00819672131148, 0., 0., 0.
26., 0.146516393443, 0.290983606557, 0.547131147541, 0.15368852459, 0.00819672131148, 0., 0., 0.
26.1, 0.150956284153, 0.264344262295, 0.575819672131, 0.149590163934, 0.0102459016393, 0., 0., 0.
26.2, 0.157786885246, 0.245901639344, 0.577868852459, 0.159836065574, 0.016393442623, 0., 0., 0.
26.3, 0.169740437158, 0.219262295082, 0.565573770492, 0.19262295082, 0.0225409836066, 0., 0., 0.
26.4, 0.181010928962, 0.186475409836, 0.571721311475, 0.21106557377, 0.030737704918, 0., 0., 0.
26.5, 0.188524590164, 0.168032786885, 0.563524590164, 0.237704918033, 0.030737704918, 0., 0., 0.
26.6, 0.200136612022, 0.143442622951, 0.547131147541, 0.274590163934, 0.0348360655738, 0., 0., 0.
26.7, 0.210382513661, 0.125, 0.530737704918, 0.303278688525, 0.0389344262295, 0.00204918032787, 0., 0.
26.8, 0.220286885246, 0.108606557377, 0.518442622951, 0.31762295082, 0.0532786885246, 0.00204918032787, 0., 0.
26.9, 0.234631147541, 0.0901639344262, 0.485655737705, 0.352459016393, 0.0696721311475, 0.00204918032787, 0., 0.
27., 0.246584699454, 0.0758196721311, 0.469262295082, 0.358606557377, 0.0922131147541, 0.00409836065574, 0., 0.
27.1, 0.257855191257, 0.0594262295082, 0.456967213115, 0.364754098361, 0.114754098361, 0.00409836065574, 0., 0.
27.2, 0.277663934426, 0.0348360655738, 0.41393442623, 0.409836065574, 0.133196721311, 0.00819672131148, 0., 0.
27.3, 0.290983606557, 0.0327868852459, 0.375, 0.418032786885, 0.161885245902, 0.0122950819672, 0., 0.
27.4, 0.300887978142, 0.0327868852459, 0.34631147541, 0.420081967213, 0.186475409836, 0.0122950819672, 0.00204918032787, 0.
27.5, 0.315573770492, 0.0204918032787, 0.323770491803, 0.420081967213, 0.215163934426, 0.0184426229508, 0.00204918032787, 0.
27.6, 0.330259562842, 0.0102459016393, 0.293032786885, 0.428278688525, 0.243852459016, 0.0225409836066, 0.00204918032787, 0.
27.7, 0.338797814208, 0.016393442623, 0.256147540984, 0.44262295082, 0.25, 0.0327868852459, 0.00204918032787, 0.
27.8, 0.353142076503, 0.0102459016393, 0.239754098361, 0.41393442623, 0.295081967213, 0.0389344262295, 0.00204918032787, 0.
27.9, 0.366803278689, 0.00614754098361, 0.219262295082, 0.397540983607, 0.323770491803, 0.0512295081967, 0.00204918032787, 0.
28., 0.381147540984, 0.0102459016393, 0.186475409836, 0.375, 0.364754098361, 0.0614754098361, 0.00204918032787, 0.
28.1, 0.393784153005, 0.00614754098361, 0.168032786885, 0.362704918033, 0.385245901639, 0.0758196721311, 0.00204918032787, 0.
28.2, 0.401297814208, 0.00614754098361, 0.159836065574, 0.344262295082, 0.401639344262, 0.0860655737705, 0.00204918032787, 0.
28.3, 0.415300546448, 0.00819672131148, 0.139344262295, 0.321721311475, 0.415983606557, 0.112704918033, 0.00204918032787, 0.
28.4, 0.42281420765, 0.0122950819672, 0.135245901639, 0.297131147541, 0.418032786885, 0.133196721311, 0.00409836065574, 0.
28.5, 0.436133879781, 0.00614754098361, 0.137295081967, 0.256147540984, 0.44262295082, 0.149590163934, 0.00819672131148, 0.
28.6, 0.448770491803, 0.00409836065574, 0.131147540984, 0.233606557377, 0.438524590164, 0.184426229508, 0.00819672131148, 0.
28.7, 0.462773224044, 0.00614754098361, 0.116803278689, 0.200819672131, 0.454918032787, 0.213114754098, 0.00819672131148, 0.
28.8, 0.478142076503, 0.00204918032787, 0.116803278689, 0.176229508197, 0.448770491803, 0.229508196721, 0.0245901639344, 0.00204918032787
28.9, 0.490095628415, 0.00204918032787, 0.112704918033, 0.155737704918, 0.444672131148, 0.243852459016, 0.0389344262295, 0.00204918032787
29., 0.501366120219, 0.00409836065574, 0.106557377049, 0.147540983607, 0.41393442623, 0.276639344262, 0.0491803278689, 0.00204918032787
29.1, 0.513319672131, 0., 0.104508196721, 0.131147540984, 0.399590163934, 0.309426229508, 0.0553278688525, 0.
29.2, 0.521174863388, 0.00204918032787, 0.102459016393, 0.116803278689, 0.385245901639, 0.334016393443, 0.0573770491803, 0.00204918032787
29.3, 0.534494535519, 0.00204918032787, 0.102459016393, 0.0901639344262, 0.372950819672, 0.358606557377, 0.0717213114754, 0.00204918032787
29.4, 0.544057377049, 0., 0.104508196721, 0.0840163934426, 0.344262295082, 0.379098360656, 0.0860655737705, 0.00204918032787
29.5, 0.556693989071, 0., 0.102459016393, 0.0635245901639, 0.334016393443, 0.393442622951, 0.104508196721, 0.00204918032787
29.6, 0.564890710383, 0., 0.102459016393, 0.0573770491803, 0.297131147541, 0.436475409836, 0.104508196721, 0.00204918032787
29.7, 0.573087431694, 0.00204918032787, 0.100409836066, 0.0512295081967, 0.282786885246, 0.434426229508, 0.125, 0.00409836065574
29.8, 0.574112021858, 0.00204918032787, 0.100409836066, 0.0553278688525, 0.276639344262, 0.428278688525, 0.133196721311, 0.00409836065574
29.9, 0.588456284153, 0., 0.100409836066, 0.0450819672131, 0.247950819672, 0.440573770492, 0.161885245902, 0.00409836065574
30., 0.596653005464, 0.00204918032787, 0.094262295082, 0.0594262295082, 0.206967213115, 0.444672131148, 0.188524590164, 0.00409836065574
30.1, 0.608948087432, 0., 0.094262295082, 0.0430327868852, 0.194672131148, 0.456967213115, 0.204918032787, 0.00614754098361
30.2, 0.611338797814, 0., 0.0901639344262, 0.0450819672131, 0.18237704918, 0.477459016393, 0.198770491803, 0.00614754098361
30.3, 0.617486338798, 0.00204918032787, 0.0881147540984, 0.0409836065574, 0.176229508197, 0.463114754098, 0.223360655738, 0.00614754098361
30.4, 0.621584699454, 0.00204918032787, 0.0881147540984, 0.0430327868852, 0.161885245902, 0.465163934426, 0.229508196721, 0.0102459016393
30.5, 0.627049180328, 0.00204918032787, 0.0819672131148, 0.0409836065574, 0.165983606557, 0.456967213115, 0.239754098361, 0.0122950819672
30.6, 0.630806010929, 0., 0.0860655737705, 0.0389344262295, 0.151639344262, 0.467213114754, 0.239754098361, 0.016393442623
30.7, 0.631830601093, 0., 0.0840163934426, 0.0409836065574, 0.147540983607, 0.473360655738, 0.235655737705, 0.0184426229508
30.8, 0.63456284153, 0., 0.0819672131148, 0.0409836065574, 0.151639344262, 0.459016393443, 0.245901639344, 0.0204918032787
30.9, 0.634221311475, 0., 0.0819672131148, 0.0430327868852, 0.147540983607, 0.463114754098, 0.243852459016, 0.0204918032787
31., 0.634221311475, 0., 0.0840163934426, 0.0368852459016, 0.143442622951, 0.477459016393, 0.241803278689, 0.016393442623
31.1, 0.637978142077, 0., 0.0819672131148, 0.0368852459016, 0.133196721311, 0.483606557377, 0.247950819672, 0.016393442623
31.2, 0.636612021858, 0.00204918032787, 0.0799180327869, 0.0389344262295, 0.129098360656, 0.491803278689, 0.241803278689, 0.016393442623
31.3, 0.635245901639, 0.00204918032787, 0.0799180327869, 0.0389344262295, 0.139344262295, 0.477459016393, 0.247950819672, 0.0143442622951
31.4, 0.632855191257, 0.00204918032787, 0.0799180327869, 0.0368852459016, 0.15368852459, 0.467213114754, 0.247950819672, 0.0122950819672
31.5, 0.633196721311, 0., 0.0799180327869, 0.0409836065574, 0.15368852459, 0.465163934426, 0.245901639344, 0.0143442622951
31.6, 0.633538251366, 0.00204918032787, 0.0758196721311, 0.0409836065574, 0.159836065574, 0.454918032787, 0.254098360656, 0.0122950819672
31.7, 0.631830601093, 0.00409836065574, 0.0717213114754, 0.047131147541, 0.151639344262, 0.467213114754, 0.247950819672, 0.0102459016393
31.8, 0.627390710383, 0., 0.0758196721311, 0.0491803278689, 0.168032786885, 0.459016393443, 0.237704918033, 0.0102459016393
31.9, 0.621584699454, 0., 0.077868852459, 0.0532786885246, 0.184426229508, 0.44262295082, 0.229508196721, 0.0122950819672
32., 0.618169398907, 0., 0.0819672131148, 0.047131147541, 0.200819672131, 0.43237704918, 0.225409836066, 0.0122950819672
32.1, 0.612363387978, 0.00409836065574, 0.0758196721311, 0.0512295081967, 0.209016393443, 0.438524590164, 0.213114754098, 0.00819672131148
32.2, 0.604508196721, 0.00204918032787, 0.0758196721311, 0.0614754098361, 0.227459016393, 0.426229508197, 0.200819672131, 0.00614754098361
32.3, 0.596994535519, 0.00204918032787, 0.0758196721311, 0.0696721311475, 0.243852459016, 0.41393442623, 0.188524590164, 0.00614754098361
32.4, 0.588456284153, 0.00204918032787, 0.077868852459, 0.0799180327869, 0.258196721311, 0.397540983607, 0.178278688525, 0.00614754098361
32.5, 0.584016393443, 0.00204918032787, 0.0799180327869, 0.0860655737705, 0.252049180328, 0.409836065574, 0.16393442623, 0.00614754098361
32.6, 0.578210382514, 0.00204918032787, 0.0799180327869, 0.0983606557377, 0.258196721311, 0.393442622951, 0.16393442623, 0.00409836065574
32.7, 0.568647540984, 0.00204918032787, 0.0860655737705, 0.100409836066, 0.284836065574, 0.364754098361, 0.159836065574, 0.00204918032787
32.8, 0.563183060109, 0.00204918032787, 0.0840163934426, 0.108606557377, 0.290983606557, 0.368852459016, 0.143442622951, 0.00204918032787
32.9, 0.553961748634, 0.00204918032787, 0.0881147540984, 0.120901639344, 0.299180327869, 0.354508196721, 0.133196721311, 0.00204918032787
33., 0.547472677596, 0.00204918032787, 0.0922131147541, 0.131147540984, 0.297131147541, 0.350409836066, 0.125, 0.00204918032787
33.1, 0.542008196721, 0.00204918032787, 0.0922131147541, 0.143442622951, 0.301229508197, 0.338114754098, 0.120901639344, 0.00204918032787
33.2, 0.534836065574, 0.0102459016393, 0.0840163934426, 0.151639344262, 0.305327868852, 0.338114754098, 0.110655737705, 0.
33.3, 0.528346994536, 0.0102459016393, 0.0881147540984, 0.157786885246, 0.31762295082, 0.31762295082, 0.108606557377, 0.
33.4, 0.521857923497, 0.0122950819672, 0.0881147540984, 0.16393442623, 0.329918032787, 0.303278688525, 0.102459016393, 0.
33.5, 0.516393442623, 0.0122950819672, 0.094262295082, 0.168032786885, 0.331967213115, 0.295081967213, 0.0983606557377, 0.
33.6, 0.513661202186, 0.0143442622951, 0.0901639344262, 0.178278688525, 0.331967213115, 0.286885245902, 0.0983606557377, 0.
33.7, 0.506830601093, 0.0122950819672, 0.100409836066, 0.18237704918, 0.338114754098, 0.272540983607, 0.094262295082, 0.
33.8, 0.499316939891, 0.0122950819672, 0.102459016393, 0.196721311475, 0.338114754098, 0.266393442623, 0.0840163934426, 0.
33.9, 0.49556010929, 0.0143442622951, 0.104508196721, 0.202868852459, 0.327868852459, 0.272540983607, 0.077868852459, 0.
34., 0.491120218579, 0.016393442623, 0.102459016393, 0.209016393443, 0.334016393443, 0.266393442623, 0.0717213114754, 0.
34.1, 0.484972677596, 0.016393442623, 0.102459016393, 0.22131147541, 0.342213114754, 0.25, 0.0676229508197, 0.
34.2, 0.478483606557, 0.016393442623, 0.108606557377, 0.231557377049, 0.340163934426, 0.237704918033, 0.0655737704918, 0.
34.3, 0.473360655738, 0.0204918032787, 0.112704918033, 0.227459016393, 0.352459016393, 0.22131147541, 0.0635245901639, 0.00204918032787
34.4, 0.46618852459, 0.0225409836066, 0.120901639344, 0.239754098361, 0.33606557377, 0.217213114754, 0.0614754098361, 0.00204918032787
34.5, 0.457991803279, 0.0225409836066, 0.120901639344, 0.266393442623, 0.325819672131, 0.206967213115, 0.0553278688525, 0.00204918032787
34.6, 0.45218579235, 0.0266393442623, 0.125, 0.268442622951, 0.327868852459, 0.194672131148, 0.0553278688525, 0.00204918032787
34.7, 0.446379781421, 0.0286885245902, 0.125, 0.284836065574, 0.313524590164, 0.198770491803, 0.047131147541, 0.00204918032787
34.8, 0.439207650273, 0.0327868852459, 0.127049180328, 0.293032786885, 0.313524590164, 0.188524590164, 0.0430327868852, 0.00204918032787
34.9, 0.434426229508, 0.0368852459016, 0.127049180328, 0.299180327869, 0.313524590164, 0.178278688525, 0.0430327868852, 0.00204918032787
35., 0.426912568306, 0.0409836065574, 0.129098360656, 0.309426229508, 0.311475409836, 0.168032786885, 0.0389344262295, 0.00204918032787
35.1, 0.421106557377, 0.0409836065574, 0.147540983607, 0.301229508197, 0.305327868852, 0.165983606557, 0.0368852459016, 0.00204918032787
35.2, 0.41325136612, 0.0491803278689, 0.149590163934, 0.309426229508, 0.295081967213, 0.159836065574, 0.0348360655738, 0.00204918032787
35.3, 0.406762295082, 0.0491803278689, 0.157786885246, 0.321721311475, 0.282786885246, 0.15368852459, 0.0327868852459, 0.00204918032787
35.4, 0.401639344262, 0.0512295081967, 0.16393442623, 0.327868852459, 0.274590163934, 0.147540983607, 0.0327868852459, 0.00204918032787
35.5, 0.395491803279, 0.0553278688525, 0.174180327869, 0.321721311475, 0.272540983607, 0.145491803279, 0.0286885245902, 0.00204918032787
35.6, 0.391051912568, 0.0553278688525, 0.18237704918, 0.325819672131, 0.264344262295, 0.143442622951, 0.0266393442623, 0.00204918032787
35.7, 0.385928961749, 0.0573770491803, 0.188524590164, 0.319672131148, 0.276639344262, 0.131147540984, 0.0266393442623, 0.
35.8, 0.379781420765, 0.0635245901639, 0.190573770492, 0.325819672131, 0.266393442623, 0.131147540984, 0.0225409836066, 0.
35.9, 0.377390710383, 0.0635245901639, 0.196721311475, 0.323770491803, 0.268442622951, 0.122950819672, 0.0245901639344, 0.
36., 0.372609289617, 0.0717213114754, 0.198770491803, 0.319672131148, 0.264344262295, 0.122950819672, 0.0225409836066, 0.
36.1, 0.367144808743, 0.0717213114754, 0.213114754098, 0.321721311475, 0.247950819672, 0.125, 0.0204918032787, 0.
36.2, 0.364071038251, 0.0737704918033, 0.219262295082, 0.319672131148, 0.243852459016, 0.122950819672, 0.0204918032787, 0.
36.3, 0.357923497268, 0.0737704918033, 0.227459016393, 0.325819672131, 0.241803278689, 0.112704918033, 0.0184426229508, 0.
36.4, 0.352117486339, 0.0819672131148, 0.229508196721, 0.321721311475, 0.243852459016, 0.106557377049, 0.016393442623, 0.
36.5, 0.346653005464, 0.0840163934426, 0.243852459016, 0.31762295082, 0.233606557377, 0.104508196721, 0.016393442623, 0.
36.6, 0.339139344262, 0.0860655737705, 0.258196721311, 0.313524590164, 0.229508196721, 0.102459016393, 0.0102459016393, 0.
36.7, 0.335382513661, 0.0881147540984, 0.256147540984, 0.327868852459, 0.219262295082, 0.100409836066, 0.00819672131148, 0.
36.8, 0.331967213115, 0.0922131147541, 0.260245901639, 0.321721311475, 0.223360655738, 0.094262295082, 0.00819672131148, 0.
36.9, 0.326161202186, 0.0963114754098, 0.260245901639, 0.325819672131, 0.229508196721, 0.0840163934426, 0.00409836065574, 0.
37., 0.324112021858, 0.0983606557377, 0.260245901639, 0.327868852459, 0.229508196721, 0.0799180327869, 0.00409836065574, 0.
37.1, 0.321379781421, 0.104508196721, 0.262295081967, 0.31762295082, 0.235655737705, 0.0758196721311, 0.00409836065574, 0.
37.2, 0.31693989071, 0.108606557377, 0.266393442623, 0.315573770492, 0.237704918033, 0.0676229508197, 0.00409836065574, 0.
37.3, 0.312841530055, 0.114754098361, 0.266393442623, 0.315573770492, 0.237704918033, 0.0614754098361, 0.00409836065574, 0.
37.4, 0.310109289617, 0.116803278689, 0.274590163934, 0.30737704918, 0.235655737705, 0.0635245901639, 0.00204918032787, 0.
37.5, 0.305669398907, 0.125, 0.280737704918, 0.297131147541, 0.231557377049, 0.0635245901639, 0.00204918032787, 0.
37.6, 0.302595628415, 0.122950819672, 0.297131147541, 0.286885245902, 0.229508196721, 0.0614754098361, 0.00204918032787, 0.
37.7, 0.300887978142, 0.125, 0.293032786885, 0.297131147541, 0.223360655738, 0.0594262295082, 0.00204918032787, 0.
